new_ecotype_1,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_2,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_3,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_4,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_5,rate_gap,rate,mismatch_num,with_gap_mis
S14C1I,0.20570866141732283,0.03937007874015748,40,169,S14C1I,0.2047244094488189,0.038385826771653545,39,169,S14C1I,0.19783464566929135,0.031496062992125984,32,169,S14C1I,0.20374015748031496,0.03740157480314961,38,169,S14C1I,0.20669291338582677,0.040354330708661415,41,169
S7B2,0.19389763779527558,0.03740157480314961,38,159,S7B2,0.19291338582677164,0.03641732283464567,37,159,S7B2,0.1860236220472441,0.02952755905511811,30,159,S7B2,0.19389763779527558,0.03740157480314961,38,159,S7B2,0.19488188976377951,0.038385826771653545,39,159
M7C7,0.19586614173228348,0.03937007874015748,40,159,M7C7,0.19488188976377951,0.038385826771653545,39,159,M7C7,0.18799212598425197,0.031496062992125984,32,159,M7C7,0.19586614173228348,0.03937007874015748,40,159,M7C7,0.1968503937007874,0.040354330708661415,41,159
N7A1,0.19488188976377951,0.038385826771653545,39,159,N7A1,0.19389763779527558,0.03740157480314961,38,159,N7A1,0.18700787401574803,0.03051181102362205,31,159,N7A1,0.19488188976377951,0.038385826771653545,39,159,N7A1,0.19586614173228348,0.03937007874015748,40,159
N11C10,0.19389763779527558,0.03740157480314961,38,159,N11C10,0.19291338582677164,0.03641732283464567,37,159,N11C10,0.18799212598425197,0.031496062992125984,32,159,N11C10,0.19389763779527558,0.03740157480314961,38,159,N11C10,0.19488188976377951,0.038385826771653545,39,159
S12c3,0.19488188976377951,0.038385826771653545,39,159,S12c3,0.19389763779527558,0.03740157480314961,38,159,S12c3,0.18700787401574803,0.03051181102362205,31,159,S12c3,0.19488188976377951,0.038385826771653545,39,159,S12c3,0.19586614173228348,0.03937007874015748,40,159
N13C11xR,0.19291338582677164,0.03641732283464567,37,159,N13C11xR,0.1919291338582677,0.03543307086614173,36,159,N13C11xR,0.18700787401574803,0.03051181102362205,31,159,N13C11xR,0.19291338582677164,0.03641732283464567,37,159,N13C11xR,0.19389763779527558,0.03740157480314961,38,159
N18A14,0.19291338582677164,0.03641732283464567,37,159,N18A14,0.1919291338582677,0.03543307086614173,36,159,N18A14,0.18700787401574803,0.03051181102362205,31,159,N18A14,0.19291338582677164,0.03641732283464567,37,159,N18A14,0.19389763779527558,0.03740157480314961,38,159
N10B4,0.19291338582677164,0.03641732283464567,37,159,N10B4,0.1919291338582677,0.03543307086614173,36,159,N10B4,0.18700787401574803,0.03051181102362205,31,159,N10B4,0.19291338582677164,0.03641732283464567,37,159,N10B4,0.19389763779527558,0.03740157480314961,38,159
15A1,0.1968503937007874,0.040354330708661415,41,159,15A1,0.19586614173228348,0.03937007874015748,40,159,15A1,0.1889763779527559,0.03248031496062992,33,159,15A1,0.1968503937007874,0.040354330708661415,41,159,15A1,0.19783464566929135,0.04133858267716536,42,159
N16A8,0.1968503937007874,0.040354330708661415,41,159,N16A8,0.19586614173228348,0.03937007874015748,40,159,N16A8,0.1889763779527559,0.03248031496062992,33,159,N16A8,0.1968503937007874,0.040354330708661415,41,159,N16A8,0.19783464566929135,0.04133858267716536,42,159
S3c2,0.19389763779527558,0.03740157480314961,38,159,S3c2,0.19291338582677164,0.03641732283464567,37,159,S3c2,0.1860236220472441,0.02952755905511811,30,159,S3c2,0.19389763779527558,0.03740157480314961,38,159,S3c2,0.19488188976377951,0.038385826771653545,39,159
S10c11M,0.19488188976377951,0.038385826771653545,39,159,S10c11M,0.19389763779527558,0.03740157480314961,38,159,S10c11M,0.18700787401574803,0.03051181102362205,31,159,S10c11M,0.19488188976377951,0.038385826771653545,39,159,S10c11M,0.19586614173228348,0.03937007874015748,40,159
T15C11,0.19488188976377951,0.038385826771653545,39,159,T15C11,0.19389763779527558,0.03740157480314961,38,159,T15C11,0.18700787401574803,0.03051181102362205,31,159,T15C11,0.19488188976377951,0.038385826771653545,39,159,T15C11,0.19586614173228348,0.03937007874015748,40,159
N12A18,0.19586614173228348,0.03937007874015748,40,159,N12A18,0.19488188976377951,0.038385826771653545,39,159,N12A18,0.18799212598425197,0.031496062992125984,32,159,N12A18,0.19586614173228348,0.03937007874015748,40,159,N12A18,0.1968503937007874,0.040354330708661415,41,159
N9C16,0.19389763779527558,0.03740157480314961,38,159,N9C16,0.19291338582677164,0.03641732283464567,37,159,N9C16,0.1860236220472441,0.02952755905511811,30,159,N9C16,0.19389763779527558,0.03740157480314961,38,159,N9C16,0.19488188976377951,0.038385826771653545,39,159
N9A5,0.19291338582677164,0.03641732283464567,37,159,N9A5,0.1919291338582677,0.03543307086614173,36,159,N9A5,0.18700787401574803,0.03051181102362205,31,159,N9A5,0.19291338582677164,0.03641732283464567,37,159,N9A5,0.19389763779527558,0.03740157480314961,38,159
EC30O4NB1,0.22736220472440946,0.0344488188976378,35,196,EC30O4NB1,0.2263779527559055,0.03346456692913386,34,196,EC30O4NB1,0.2204724409448819,0.027559055118110236,28,196,EC30O4NB1,0.22736220472440946,0.0344488188976378,35,196,EC30O4NB1,0.2283464566929134,0.03543307086614173,36,196
EC49O2BD19,0.19881889763779528,0.04133858267716536,42,160,EC49O2BD19,0.19783464566929135,0.040354330708661415,41,160,EC49O2BD19,0.19094488188976377,0.03346456692913386,34,160,EC49O2BD19,0.19881889763779528,0.04133858267716536,42,160,EC49O2BD19,0.19980314960629922,0.04232283464566929,43,160
EC49O2BD21,0.2765748031496063,0.0344488188976378,35,246,EC49O2BD21,0.2755905511811024,0.03346456692913386,34,246,EC49O2BD21,0.26968503937007876,0.027559055118110236,28,246,EC49O2BD21,0.2765748031496063,0.0344488188976378,35,246,EC49O2BD21,0.27755905511811024,0.03543307086614173,36,246
EC49O5BF1,0.2765748031496063,0.0344488188976378,35,246,EC49O5BF1,0.2755905511811024,0.03346456692913386,34,246,EC49O5BF1,0.26968503937007876,0.027559055118110236,28,246,EC49O5BF1,0.2765748031496063,0.0344488188976378,35,246,EC49O5BF1,0.27755905511811024,0.03543307086614173,36,246
EC30O3NH1,0.2204724409448819,0.04133858267716536,42,182,EC30O3NH1,0.21948818897637795,0.040354330708661415,41,182,EC30O3NH1,0.2125984251968504,0.03346456692913386,34,182,EC30O3NH1,0.2204724409448819,0.04133858267716536,42,182,EC30O3NH1,0.22145669291338582,0.04232283464566929,43,182
EC30O1BJ4,0.2204724409448819,0.04429133858267716,45,179,EC30O1BJ4,0.21948818897637795,0.04330708661417323,44,179,EC30O1BJ4,0.2125984251968504,0.03641732283464567,37,179,EC30O1BJ4,0.2204724409448819,0.04429133858267716,45,179,EC30O1BJ4,0.22145669291338582,0.045275590551181105,46,179
EC30O4NB1*,0.2608267716535433,0.03248031496062992,33,232,EC30O4NB1*,0.25984251968503935,0.031496062992125984,32,232,EC30O4NB1*,0.25393700787401574,0.025590551181102362,26,232,EC30O4NB1*,0.2608267716535433,0.03248031496062992,33,232,EC30O4NB1*,0.2618110236220472,0.03346456692913386,34,232
EC30O5NE3*,0.23818897637795275,0.03937007874015748,40,202,EC30O5NE3*,0.2372047244094488,0.038385826771653545,39,202,EC30O5NE3*,0.2312992125984252,0.03248031496062992,33,202,EC30O5NE3*,0.23818897637795275,0.03937007874015748,40,202,EC30O5NE3*,0.23917322834645668,0.040354330708661415,41,202
EC49O5BF3*,0.19783464566929135,0.04133858267716536,42,159,EC49O5BF3*,0.1968503937007874,0.040354330708661415,41,159,EC49O5BF3*,0.18996062992125984,0.03346456692913386,34,159,EC49O5BF3*,0.19783464566929135,0.04133858267716536,42,159,EC49O5BF3*,0.19881889763779528,0.04232283464566929,43,159
EC30O3NH14,0.2283464566929134,0.04133858267716536,42,190,EC30O3NH14,0.22736220472440946,0.040354330708661415,41,190,EC30O3NH14,0.22145669291338582,0.0344488188976378,35,190,EC30O3NH14,0.2283464566929134,0.04133858267716536,42,190,EC30O3NH14,0.22933070866141733,0.04232283464566929,43,190
EC30O3NH31,0.2736220472440945,0.03346456692913386,34,244,EC30O3NH31,0.27263779527559057,0.03248031496062992,33,244,EC30O3NH31,0.26673228346456695,0.0265748031496063,27,244,EC30O3NH31,0.2736220472440945,0.03346456692913386,34,244,EC30O3NH31,0.27460629921259844,0.0344488188976378,35,244
EC30O3BG10,0.2125984251968504,0.03641732283464567,37,179,EC30O3BG10,0.21161417322834647,0.03543307086614173,36,179,EC30O3BG10,0.2047244094488189,0.028543307086614175,29,179,EC30O3BG10,0.2125984251968504,0.03641732283464567,37,179,EC30O3BG10,0.21358267716535434,0.03740157480314961,38,179
EC30O1NI23,0.3051181102362205,0.03051181102362205,31,279,EC30O1NI23,0.30413385826771655,0.02952755905511811,30,279,EC30O1NI23,0.29822834645669294,0.023622047244094488,24,279,EC30O1NI23,0.3051181102362205,0.03051181102362205,31,279,EC30O1NI23,0.3061023622047244,0.031496062992125984,32,279
S1b2,0.19389763779527558,0.03740157480314961,38,159,S1b2,0.19291338582677164,0.03641732283464567,37,159,S1b2,0.1860236220472441,0.02952755905511811,30,159,S1b2,0.19389763779527558,0.03740157480314961,38,159,S1b2,0.19488188976377951,0.038385826771653545,39,159
N1C7,0.19586614173228348,0.03937007874015748,40,159,N1C7,0.19488188976377951,0.038385826771653545,39,159,N1C7,0.18799212598425197,0.031496062992125984,32,159,N1C7,0.19586614173228348,0.03937007874015748,40,159,N1C7,0.1968503937007874,0.040354330708661415,41,159
S15C4,0.24015748031496062,0.0344488188976378,35,209,S15C4,0.23917322834645668,0.03346456692913386,34,209,S15C4,0.23326771653543307,0.027559055118110236,28,209,S15C4,0.24015748031496062,0.0344488188976378,35,209,S15C4,0.24114173228346455,0.03543307086614173,36,209
EC30O2BD2*,0.2017716535433071,0.03740157480314961,38,167,EC30O2BD2*,0.20078740157480315,0.03641732283464567,37,167,EC30O2BD2*,0.19389763779527558,0.02952755905511811,30,167,EC30O2BD2*,0.2017716535433071,0.03740157480314961,38,167,EC30O2BD2*,0.20275590551181102,0.038385826771653545,39,167
EC49O2BD3,0.2736220472440945,0.03248031496062992,33,245,EC49O2BD3,0.27263779527559057,0.031496062992125984,32,245,EC49O2BD3,0.26673228346456695,0.025590551181102362,26,245,EC49O2BD3,0.2736220472440945,0.03248031496062992,33,245,EC49O2BD3,0.27460629921259844,0.03346456692913386,34,245
EC49O2BD16*,0.21358267716535434,0.04330708661417323,44,173,EC49O2BD16*,0.2125984251968504,0.04232283464566929,43,173,EC49O2BD16*,0.20570866141732283,0.03543307086614173,36,173,EC49O2BD16*,0.21358267716535434,0.04330708661417323,44,173,EC49O2BD16*,0.21456692913385828,0.04429133858267716,45,173
EC49O2BD24,0.23917322834645668,0.040354330708661415,41,202,EC49O2BD24,0.23818897637795275,0.03937007874015748,40,202,EC49O2BD24,0.23228346456692914,0.03346456692913386,34,202,EC49O2BD24,0.23917322834645668,0.040354330708661415,41,202,EC49O2BD24,0.24015748031496062,0.04133858267716536,42,202
EC30O3NH32,0.21948818897637795,0.04330708661417323,44,179,EC30O3NH32,0.21850393700787402,0.04232283464566929,43,179,EC30O3NH32,0.21161417322834647,0.03543307086614173,36,179,EC30O3NH32,0.21948818897637795,0.04330708661417323,44,179,EC30O3NH32,0.2204724409448819,0.04429133858267716,45,179
EC49O2BD33,0.3297244094488189,0.0344488188976378,35,300,EC49O2BD33,0.328740157480315,0.03346456692913386,34,300,EC49O2BD33,0.3218503937007874,0.0265748031496063,27,300,EC49O2BD33,0.3297244094488189,0.0344488188976378,35,300,EC49O2BD33,0.33070866141732286,0.03543307086614173,36,300
EC30O4NB8,0.2076771653543307,0.04232283464566929,43,168,EC30O4NB8,0.20669291338582677,0.04133858267716536,42,168,EC30O4NB8,0.19980314960629922,0.0344488188976378,35,168,EC30O4NB8,0.2076771653543307,0.04232283464566929,43,168,EC30O4NB8,0.20866141732283464,0.04330708661417323,44,168
3EC1B1,0.46358267716535434,0.022637795275590553,23,448,3EC1B1,0.46358267716535434,0.022637795275590553,23,448,3EC1B1,0.4596456692913386,0.018700787401574805,19,448,3EC1B1,0.4645669291338583,0.023622047244094488,24,448,3EC1B1,0.4645669291338583,0.023622047244094488,24,448
3EC7A3,0.4625984251968504,0.021653543307086614,22,448,3EC7A3,0.4625984251968504,0.021653543307086614,22,448,3EC7A3,0.46062992125984253,0.01968503937007874,20,448,3EC7A3,0.46358267716535434,0.022637795275590553,23,448,3EC7A3,0.46358267716535434,0.022637795275590553,23,448
B23052_GYRA,0.4645669291338583,0.023622047244094488,24,448,B23052_GYRA,0.4645669291338583,0.023622047244094488,24,448,B23052_GYRA,0.46062992125984253,0.01968503937007874,20,448,B23052_GYRA,0.4655511811023622,0.024606299212598427,25,448,B23052_GYRA,0.4655511811023622,0.024606299212598427,25,448
B23056_GYRA,0.4645669291338583,0.023622047244094488,24,448,B23056_GYRA,0.4645669291338583,0.023622047244094488,24,448,B23056_GYRA,0.46062992125984253,0.01968503937007874,20,448,B23056_GYRA,0.4655511811023622,0.024606299212598427,25,448,B23056_GYRA,0.4655511811023622,0.024606299212598427,25,448
CK3O2A10gyra_1,0.4645669291338583,0.023622047244094488,24,448,CK3O2A10gyra_1,0.4645669291338583,0.023622047244094488,24,448,CK3O2A10gyra_1,0.46062992125984253,0.01968503937007874,20,448,CK3O2A10gyra_1,0.4655511811023622,0.024606299212598427,25,448,CK3O2A10gyra_1,0.4655511811023622,0.024606299212598427,25,448
CK3O2A11gyra_1,0.4645669291338583,0.023622047244094488,24,448,CK3O2A11gyra_1,0.4645669291338583,0.023622047244094488,24,448,CK3O2A11gyra_1,0.46062992125984253,0.01968503937007874,20,448,CK3O2A11gyra_1,0.4655511811023622,0.024606299212598427,25,448,CK3O2A11gyra_1,0.4655511811023622,0.024606299212598427,25,448
CK3O2A7gyra_1,0.4645669291338583,0.023622047244094488,24,448,CK3O2A7gyra_1,0.4645669291338583,0.023622047244094488,24,448,CK3O2A7gyra_1,0.46062992125984253,0.01968503937007874,20,448,CK3O2A7gyra_1,0.4655511811023622,0.024606299212598427,25,448,CK3O2A7gyra_1,0.4655511811023622,0.024606299212598427,25,448
CK3O2B51Agyra_1,0.4645669291338583,0.023622047244094488,24,448,CK3O2B51Agyra_1,0.4645669291338583,0.023622047244094488,24,448,CK3O2B51Agyra_1,0.46062992125984253,0.01968503937007874,20,448,CK3O2B51Agyra_1,0.4655511811023622,0.024606299212598427,25,448,CK3O2B51Agyra_1,0.4655511811023622,0.024606299212598427,25,448
CK3O2B55Bgyra_1,0.4645669291338583,0.023622047244094488,24,448,CK3O2B55Bgyra_1,0.4645669291338583,0.023622047244094488,24,448,CK3O2B55Bgyra_1,0.46062992125984253,0.01968503937007874,20,448,CK3O2B55Bgyra_1,0.4655511811023622,0.024606299212598427,25,448,CK3O2B55Bgyra_1,0.4655511811023622,0.024606299212598427,25,448
BD571_GYRA,0.46358267716535434,0.022637795275590553,23,448,BD571_GYRA,0.46358267716535434,0.022637795275590553,23,448,BD571_GYRA,0.4596456692913386,0.018700787401574805,19,448,BD571_GYRA,0.4645669291338583,0.023622047244094488,24,448,BD571_GYRA,0.4645669291338583,0.023622047244094488,24,448
WR202B52gyra,0.46358267716535434,0.022637795275590553,23,448,WR202B52gyra,0.46358267716535434,0.022637795275590553,23,448,WR202B52gyra,0.4596456692913386,0.018700787401574805,19,448,WR202B52gyra,0.4645669291338583,0.023622047244094488,24,448,WR202B52gyra,0.4645669291338583,0.023622047244094488,24,448
WR202B53gyra,0.46358267716535434,0.022637795275590553,23,448,WR202B53gyra,0.46358267716535434,0.022637795275590553,23,448,WR202B53gyra,0.4596456692913386,0.018700787401574805,19,448,WR202B53gyra,0.4645669291338583,0.023622047244094488,24,448,WR202B53gyra,0.4645669291338583,0.023622047244094488,24,448
CK301B53Bgyra,0.4714566929133858,0.03051181102362205,31,448,CK301B53Bgyra,0.4714566929133858,0.03051181102362205,31,448,CK301B53Bgyra,0.468503937007874,0.027559055118110236,28,448,CK301B53Bgyra,0.47244094488188976,0.031496062992125984,32,448,CK301B53Bgyra,0.47244094488188976,0.031496062992125984,32,448
N2A4,0.19881889763779528,0.04232283464566929,43,159,N2A4,0.19783464566929135,0.04133858267716536,42,159,N2A4,0.19094488188976377,0.0344488188976378,35,159,N2A4,0.19881889763779528,0.04232283464566929,43,159,N2A4,0.19980314960629922,0.04330708661417323,44,159
EC30O2BD2,0.19783464566929135,0.04133858267716536,42,159,EC30O2BD2,0.1968503937007874,0.040354330708661415,41,159,EC30O2BD2,0.18996062992125984,0.03346456692913386,34,159,EC30O2BD2,0.19783464566929135,0.04133858267716536,42,159,EC30O2BD2,0.19881889763779528,0.04232283464566929,43,159
EC30O5NE2,0.19881889763779528,0.04232283464566929,43,159,EC30O5NE2,0.19783464566929135,0.04133858267716536,42,159,EC30O5NE2,0.19094488188976377,0.0344488188976378,35,159,EC30O5NE2,0.19881889763779528,0.04232283464566929,43,159,EC30O5NE2,0.19980314960629922,0.04330708661417323,44,159
S3B5,0.19881889763779528,0.040354330708661415,41,161,S3B5,0.19783464566929135,0.03937007874015748,40,161,S3B5,0.19094488188976377,0.03248031496062992,33,161,S3B5,0.19881889763779528,0.040354330708661415,41,161,S3B5,0.19980314960629922,0.04133858267716536,42,161
96x1,0.19881889763779528,0.040354330708661415,41,161,96x1,0.19783464566929135,0.03937007874015748,40,161,96x1,0.19094488188976377,0.03248031496062992,33,161,96x1,0.19881889763779528,0.040354330708661415,41,161,96x1,0.19980314960629922,0.04133858267716536,42,161
S12c14,0.1968503937007874,0.040354330708661415,41,159,S12c14,0.19586614173228348,0.03937007874015748,40,159,S12c14,0.1889763779527559,0.03248031496062992,33,159,S12c14,0.1968503937007874,0.040354330708661415,41,159,S12c14,0.19783464566929135,0.04133858267716536,42,159
EC30O5BF9,0.2549212598425197,0.0344488188976378,35,224,EC30O5BF9,0.25393700787401574,0.03346456692913386,34,224,EC30O5BF9,0.25,0.02952755905511811,30,224,EC30O5BF9,0.2549212598425197,0.0344488188976378,35,224,EC30O5BF9,0.2559055118110236,0.03543307086614173,36,224
EC30O4BA9,0.3080708661417323,0.0344488188976378,35,278,EC30O4BA9,0.30708661417322836,0.03346456692913386,34,278,EC30O4BA9,0.30118110236220474,0.027559055118110236,28,278,EC30O4BA9,0.3080708661417323,0.0344488188976378,35,278,EC30O4BA9,0.3090551181102362,0.03543307086614173,36,278
EC30O5BF4,0.2952755905511811,0.03346456692913386,34,266,EC30O5BF4,0.29429133858267714,0.03248031496062992,33,266,EC30O5BF4,0.28838582677165353,0.0265748031496063,27,266,EC30O5BF4,0.2952755905511811,0.03346456692913386,34,266,EC30O5BF4,0.296259842519685,0.0344488188976378,35,266
EC30O3BG32,0.359251968503937,0.03051181102362205,31,334,EC30O3BG32,0.35826771653543305,0.02952755905511811,30,334,EC30O3BG32,0.35236220472440943,0.023622047244094488,24,334,EC30O3BG32,0.359251968503937,0.03051181102362205,31,334,EC30O3BG32,0.36023622047244097,0.031496062992125984,32,334
EC49O1BA1,0.2106299212598425,0.04232283464566929,43,171,EC49O1BA1,0.20964566929133857,0.04133858267716536,42,171,EC49O1BA1,0.20275590551181102,0.0344488188976378,35,171,EC49O1BA1,0.2106299212598425,0.04232283464566929,43,171,EC49O1BA1,0.21161417322834647,0.04330708661417323,44,171
EC49O2BD2,0.3484251968503937,0.031496062992125984,32,322,EC49O2BD2,0.34744094488188976,0.03051181102362205,31,322,EC49O2BD2,0.3405511811023622,0.023622047244094488,24,322,EC49O2BD2,0.3484251968503937,0.031496062992125984,32,322,EC49O2BD2,0.3494094488188976,0.03248031496062992,33,322
96x10,0.2017716535433071,0.04232283464566929,43,162,96x10,0.20078740157480315,0.04133858267716536,42,162,96x10,0.19389763779527558,0.0344488188976378,35,162,96x10,0.19980314960629922,0.040354330708661415,41,162,96x10,0.20275590551181102,0.04330708661417323,44,162
22a1,0.22244094488188976,0.03641732283464567,37,189,22a1,0.22145669291338582,0.03543307086614173,36,189,22a1,0.21456692913385828,0.028543307086614175,29,189,22a1,0.22244094488188976,0.03641732283464567,37,189,22a1,0.2234251968503937,0.03740157480314961,38,189
EC30O4NB42,0.20964566929133857,0.04429133858267716,45,168,EC30O4NB42,0.20866141732283464,0.04330708661417323,44,168,EC30O4NB42,0.2017716535433071,0.03641732283464567,37,168,EC30O4NB42,0.20964566929133857,0.04429133858267716,45,168,EC30O4NB42,0.2106299212598425,0.045275590551181105,46,168
EC30O3NH12,0.2076771653543307,0.045275590551181105,46,165,EC30O3NH12,0.20669291338582677,0.04429133858267716,45,165,EC30O3NH12,0.19881889763779528,0.03641732283464567,37,165,EC30O3NH12,0.2076771653543307,0.045275590551181105,46,165,EC30O3NH12,0.20866141732283464,0.04625984251968504,47,165
EC30O3NH9*,0.2283464566929134,0.05216535433070866,53,179,EC30O3NH9*,0.22736220472440946,0.051181102362204724,52,179,EC30O3NH9*,0.21948818897637795,0.04330708661417323,44,179,EC30O3NH9*,0.2283464566929134,0.05216535433070866,53,179,EC30O3NH9*,0.22933070866141733,0.0531496062992126,54,179
EC30O4BA5,0.23031496062992127,0.04330708661417323,44,190,EC30O4BA5,0.22933070866141733,0.04232283464566929,43,190,EC30O4BA5,0.22539370078740156,0.038385826771653545,39,190,EC30O4BA5,0.23031496062992127,0.04330708661417323,44,190,EC30O4BA5,0.2312992125984252,0.04429133858267716,45,190
TP10O2NC10,0.2529527559055118,0.047244094488188976,48,209,TP10O2NC10,0.25196850393700787,0.04625984251968504,47,209,TP10O2NC10,0.2470472440944882,0.04133858267716536,42,209,TP10O2NC10,0.2529527559055118,0.047244094488188976,48,209,TP10O2NC10,0.25393700787401574,0.04822834645669291,49,209
S14b4,0.2047244094488189,0.04822834645669291,49,159,S14b4,0.20374015748031496,0.047244094488188976,48,159,S14b4,0.1968503937007874,0.040354330708661415,41,159,S14b4,0.2047244094488189,0.04822834645669291,49,159,S14b4,0.20570866141732283,0.04921259842519685,50,159
R24G4B3,0.46358267716535434,0.022637795275590553,23,448,R24G4B3,0.46358267716535434,0.022637795275590553,23,448,R24G4B3,0.4704724409448819,0.02952755905511811,30,448,R24G4B3,0.4645669291338583,0.023622047244094488,24,448,R24G4B3,0.4645669291338583,0.023622047244094488,24,448
M13C8,0.1919291338582677,0.03543307086614173,36,159,M13C8,0.1919291338582677,0.03543307086614173,36,159,M13C8,0.19881889763779528,0.04232283464566929,43,159,M13C8,0.19291338582677164,0.03641732283464567,37,159,M13C8,0.1919291338582677,0.03543307086614173,36,159
B41771_GYRA,0.4812992125984252,0.040354330708661415,41,448,B41771_GYRA,0.4812992125984252,0.040354330708661415,41,448,B41771_GYRA,0.47539370078740156,0.0344488188976378,35,448,B41771_GYRA,0.4822834645669291,0.04133858267716536,42,448,B41771_GYRA,0.4822834645669291,0.04133858267716536,42,448
N9B9,0.21948818897637795,0.0610236220472441,62,161,N9B9,0.21850393700787402,0.060039370078740155,61,161,N9B9,0.20866141732283464,0.05019685039370079,51,161,N9B9,0.21948818897637795,0.0610236220472441,62,161,N9B9,0.2204724409448819,0.06200787401574803,63,161
N16B2,0.21751968503937008,0.0610236220472441,62,159,N16B2,0.21653543307086615,0.060039370078740155,61,159,N16B2,0.20669291338582677,0.05019685039370079,51,159,N16B2,0.21751968503937008,0.0610236220472441,62,159,N16B2,0.21850393700787402,0.06200787401574803,63,159
TP10O4B4,0.21456692913385828,0.058070866141732284,59,159,TP10O4B4,0.21358267716535434,0.05708661417322835,58,159,TP10O4B4,0.20866141732283464,0.05216535433070866,53,159,TP10O4B4,0.21456692913385828,0.058070866141732284,59,159,TP10O4B4,0.2155511811023622,0.05905511811023622,60,159
B14892,0.48720472440944884,0.045275590551181105,46,449,B14892,0.48720472440944884,0.045275590551181105,46,449,B14892,0.4881889763779528,0.04625984251968504,47,449,B14892,0.4881889763779528,0.04625984251968504,47,449,B14892,0.4862204724409449,0.04429133858267716,45,449
B14893,0.4881889763779528,0.045275590551181105,46,450,B14893,0.4881889763779528,0.045275590551181105,46,450,B14893,0.4891732283464567,0.04625984251968504,47,450,B14893,0.4891732283464567,0.04625984251968504,47,450,B14893,0.48720472440944884,0.04429133858267716,45,450
S9B4,0.25393700787401574,0.0718503937007874,73,185,S9B4,0.2549212598425197,0.07283464566929133,74,185,S9B4,0.25098425196850394,0.0688976377952756,70,185,S9B4,0.2559055118110236,0.07381889763779527,75,185,S9B4,0.2549212598425197,0.07283464566929133,74,185
T5b2,0.22933070866141733,0.07283464566929133,74,159,T5b2,0.23031496062992127,0.07381889763779527,75,159,T5b2,0.2263779527559055,0.06988188976377953,71,159,T5b2,0.2312992125984252,0.07480314960629922,76,159,T5b2,0.23031496062992127,0.07381889763779527,75,159
N1B1,0.22933070866141733,0.07283464566929133,74,159,N1B1,0.23031496062992127,0.07381889763779527,75,159,N1B1,0.2263779527559055,0.06988188976377953,71,159,N1B1,0.2312992125984252,0.07480314960629922,76,159,N1B1,0.23031496062992127,0.07381889763779527,75,159
19b2,0.2578740157480315,0.07283464566929133,74,188,19b2,0.25688976377952755,0.0718503937007874,73,188,19b2,0.25393700787401574,0.0688976377952756,70,188,19b2,0.2578740157480315,0.07283464566929133,74,188,19b2,0.25688976377952755,0.0718503937007874,73,188
97x5,0.2312992125984252,0.07283464566929133,74,161,97x5,0.23031496062992127,0.0718503937007874,73,161,97x5,0.2263779527559055,0.06791338582677166,69,161,97x5,0.2312992125984252,0.07283464566929133,74,161,97x5,0.23031496062992127,0.0718503937007874,73,161
N16A7,0.22933070866141733,0.07283464566929133,74,159,N16A7,0.2283464566929134,0.0718503937007874,73,159,N16A7,0.22440944881889763,0.06791338582677166,69,159,N16A7,0.22933070866141733,0.07283464566929133,74,159,N16A7,0.2283464566929134,0.0718503937007874,73,159
S18c8,0.22440944881889763,0.06791338582677166,69,159,S18c8,0.2234251968503937,0.06692913385826772,68,159,S18c8,0.22145669291338582,0.06496062992125984,66,159,S18c8,0.22440944881889763,0.06791338582677166,69,159,S18c8,0.2234251968503937,0.06692913385826772,68,159
M15B4,0.2687007874015748,0.06299212598425197,64,209,M15B4,0.2677165354330709,0.06200787401574803,63,209,M15B4,0.26673228346456695,0.0610236220472441,62,209,M15B4,0.2687007874015748,0.06299212598425197,64,209,M15B4,0.2677165354330709,0.06200787401574803,63,209
T5B10,0.25,0.06692913385826772,68,186,T5B10,0.24901574803149606,0.06594488188976377,67,186,T5B10,0.2470472440944882,0.0639763779527559,65,186,T5B10,0.25,0.06692913385826772,68,186,T5B10,0.24901574803149606,0.06594488188976377,67,186
N7B4,0.2588582677165354,0.06299212598425197,64,199,N7B4,0.2578740157480315,0.06200787401574803,63,199,N7B4,0.25688976377952755,0.0610236220472441,62,199,N7B4,0.2588582677165354,0.06299212598425197,64,199,N7B4,0.2578740157480315,0.06200787401574803,63,199
M12C10,0.22736220472440946,0.07086614173228346,72,159,M12C10,0.2263779527559055,0.06988188976377953,71,159,M12C10,0.22244094488188976,0.06594488188976377,67,159,M12C10,0.22736220472440946,0.07086614173228346,72,159,M12C10,0.2263779527559055,0.06988188976377953,71,159
S16C1,0.22736220472440946,0.06791338582677166,69,162,S16C1,0.2263779527559055,0.06692913385826772,68,162,S16C1,0.22244094488188976,0.06299212598425197,64,162,S16C1,0.22736220472440946,0.06791338582677166,69,162,S16C1,0.2263779527559055,0.06692913385826772,68,162
21b5,0.2687007874015748,0.06496062992125984,66,207,21b5,0.2677165354330709,0.0639763779527559,65,207,21b5,0.26673228346456695,0.06299212598425197,64,207,21b5,0.2687007874015748,0.06496062992125984,66,207,21b5,0.2677165354330709,0.0639763779527559,65,207
